uid,Upi,Fleng,Fwidth
2096,2096,2134.0,353.0
2097,2097,370.0,560.0
2098,2098,640.0,628.0
2099,2099,484.0,549.0
2100,2100,1490.0,730.0
2101,2101,760.0,360.0
2102,2102,750.5,339.0
2103,2103,354.0,283.0
2104,2104,914.0,323.0
2105,2105,1247.0,311.0
2106,2106,2360.0,536.0
2107,2107,1924.0,291.0
2108,2108,511.0,281.0
2109,2109,1176.0,320.0
2110,2110,2200.0,160.0
2111,2111,1400.5,509.0
2112,2112,664.0,291.0
2113,2113,823.0,353.0
2114,2114,363.0,541.0
2115,2115,363.0,541.0
2116,2116,320.0,158.0
2117,2117,1470.0,324.0
2118,2118,373.0,323.0
2119,2119,1538.0,655.0
2120,2120,511.0,152.0
2121,2121,976.0,220.0
2122,2122,1874.0,537.0
2123,2123,1499.0,350.0
2124,2124,449.0,318.0
2125,2125,731.0,400.5
2126,2126,932.0,354.0
2127,2127,1209.0,301.0
2128,2128,388.0,299.0
2129,2129,384.0,373.0
2130,2130,914.0,324.0
2131,2131,743.0,280.0
2132,2132,1089.0,573.0
2133,2133,2279.0,538.0
2134,2134,828.0,443.0
2135,2135,782.0,329.0
2136,2136,920.0,330.0
2137,2137,1720.0,1071.0
2138,2138,2400.0,574.0
2139,2139,1810.0,550.0
2140,2140,2398.0,320.0
2141,2141,213.5,362.0
2142,2142,1650.0,219.0
2143,2143,484.0,549.0
2144,2144,286.0,310.0
2145,2145,286.0,330.0
2146,2146,296.0,273.0
2147,2147,232.0,485.0
2148,2148,450.0,544.0
2149,2149,480.0,600.0
2150,2150,1020.0,300.0
2151,2151,437.0,311.0
2152,2152,643.0,273.0
2153,2153,1142.0,491.0
2154,2154,350.0,334.0
2155,2155,500.0,1180.0
2156,2156,474.0,330.0
2157,2157,2320.0,288.0
2158,2158,884.0,543.0
2159,2159,780.0,553.0
2160,2160,884.0,543.0
2161,2161,740.5,348.0
2162,2162,2134.0,353.0
2163,2163,320.0,158.0
2164,2164,320.0,158.0
2165,2165,1686.0,294.0
2166,2166,443.0,541.0
2167,2167,1010.0,553.0
2168,2168,905.0,327.0
2169,2169,371.0,60.0
2170,2170,780.0,60.0
2171,2171,299.0,70.0
2172,2172,110.0,330.0
2173,2173,514.0,70.0
2174,2174,464.0,70.0
2175,2175,413.0,303.0
2176,2176,1284.0,329.0
2177,2177,975.0,330.0
2178,2178,416.0,303.0
2179,2179,750.0,344.0
2180,2180,449.5,826.5
2181,2181,1139.0,343.0
2182,2182,1558.0,344.0
2183,2183,1150.0,300.0
2184,2184,326.0,321.0
2185,2185,414.0,261.0
2186,2186,1760.0,280.0
2187,2187,2150.0,554.0
2188,2188,366.0,543.0
2189,2189,486.0,441.0
2190,2190,416.0,70.0
2191,2191,100.0,494.0
2192,2192,814.0,80.0
2193,2193,1004.0,70.0
2194,2194,511.0,60.0
2195,2195,416.0,70.0
2196,2196,1266.0,60.0
2197,2197,1007.0,60.0
2198,2198,564.0,60.0
2199,2199,123.5,528.0
2200,2200,377.0,385.0
2201,2201,364.0,311.0
2202,2202,364.0,311.0
2203,2203,782.0,329.0
2204,2204,325.0,924.0
2205,2205,2169.0,542.0
2206,2206,2148.5,252.0
2207,2207,727.0,293.0
2208,2208,1275.5,844.0
2209,2209,1940.0,580.0
2210,2210,725.0,530.0
2211,2211,900.0,300.0
2212,2212,2220.0,474.0
2213,2213,1071.0,280.0
2214,2214,198.5,265.0
2215,2215,718.0,291.0
2216,2216,727.0,293.0
2217,2217,727.0,291.0
2218,2218,923.0,305.0
2219,2219,551.0,470.0
2220,2220,920.0,330.0
2221,2221,310.7,579.5
2222,2222,674.0,305.0
2223,2223,700.0,318.0
2224,2224,700.0,318.0
2225,2225,900.0,300.0
2226,2226,494.0,261.0
2227,2227,670.0,321.0
2228,2228,570.0,260.0
2229,2229,1389.0,307.0
2230,2230,427.1,543.0
2231,2231,875.0,380.0
2232,2232,300.0,300.0
2233,2233,900.0,354.0
2234,2234,828.4,311.0
2235,2235,395.0,405.0
2236,2236,782.0,311.0
2237,2237,1299.5,782.0
2238,2238,861.5,322.0
2239,2239,310.7,549.5
2240,2240,673.0,305.0
2241,2241,1276.0,310.0
2242,2242,482.0,486.0
2243,2243,874.0,330.0
2244,2244,406.0,531.0
2245,2245,878.0,323.0
2246,2246,519.0,323.0
2247,2247,814.0,531.0
2248,2248,755.0,420.0
2249,2249,528.0,344.0
2250,2250,416.0,323.0
2251,2251,766.0,543.0
2252,2252,932.0,350.0
2253,2253,1169.0,317.0
2254,2254,320.0,703.0
2255,2255,1191.0,323.0
2256,2256,1686.0,294.0
2257,2257,1686.0,294.0
2258,2258,310.7,549.5
2259,2259,310.7,293.0
2260,2260,2100.0,304.0
2261,2261,224.5,308.0
2262,2262,731.0,814.5
2263,2263,379.0,361.0
2264,2264,323.0,361.0
2265,2265,706.0,861.5
2266,2266,363.0,541.0
2267,2267,1191.0,323.0
2268,2268,310.7,795.5
2269,2269,2395.0,315.0
2270,2270,673.0,305.0
2271,2271,725.0,530.0
2272,2272,366.4,342.0
2273,2273,1139.0,343.0
2274,2274,1484.0,543.0
2275,2275,1014.0,323.0
2276,2276,198.5,265.0
2277,2277,414.0,261.0
2278,2278,2220.0,474.0
2279,2279,1389.0,180.0
2280,2280,448.0,305.0
2281,2281,582.0,184.0
2282,2282,159.5,763.5
2283,2283,282.0,320.0
2284,2284,417.0,363.0
2285,2285,484.0,731.0
2286,2286,776.0,391.0
2287,2287,894.0,560.0
2288,2288,450.0,544.0
2289,2289,2100.0,334.0
2290,2290,425.0,321.0
2291,2291,853.0,536.0
2292,2292,830.0,316.0
2293,2293,830.0,316.0
2294,2294,403.0,531.0
2295,2295,664.0,291.0
2296,2296,377.0,279.0
2297,2297,444.0,333.0
2298,2298,416.0,303.0
2299,2299,474.0,330.0
2300,2300,878.0,363.0
2301,2301,887.0,360.0
2302,2302,1258.5,671.0
2303,2303,145.5,640.5
2304,2304,145.5,649.5
2305,2305,1614.0,70.0
2306,2306,944.0,60.0
2307,2307,944.0,70.0
2308,2308,511.0,60.0
2309,2309,1830.0,70.0
2310,2310,884.0,70.0
2311,2311,125.5,640.0
2312,2312,1626.0,110.0
2313,2313,1850.0,355.0
2314,2314,604.0,248.0
2315,2315,980.0,383.0
2316,2316,939.0,200.0
2317,2317,1900.0,324.0
2318,2318,799.0,363.0
2319,2319,869.0,363.0
2320,2320,586.0,293.0
2321,2321,1350.0,300.0
2322,2322,795.0,311.0
2323,2323,1335.0,329.0
2324,2324,878.0,561.0
2325,2325,163.5,517.0
2326,2326,413.0,303.0
2327,2327,435.0,544.0
2328,2328,1796.0,600.0
2329,2329,982.0,887.0
2330,2330,1018.0,463.0
2331,2331,953.0,333.0
2332,2332,218.5,290.0
2333,2333,1420.0,370.0
2334,2334,182.0,348.0
2335,2335,2405.0,554.0
2336,2336,862.0,279.0
2337,2337,1796.0,600.0
2338,2338,1364.0,321.0
2339,2339,310.7,736.5
2340,2340,1064.0,309.0
2341,2341,1484.0,543.0
2342,2342,2230.0,254.0
2343,2343,850.5,301.0
2344,2344,300.0,349.0
2345,2345,434.0,534.0
2346,2346,849.0,523.0
2347,2347,296.0,276.0
2348,2348,449.0,606.0
2349,2349,389.0,351.0
2350,2350,876.0,353.0
2351,2351,975.0,330.0
2352,2352,2054.0,383.0
2353,2353,982.0,327.0
2354,2354,181.5,323.0
2355,2355,929.0,253.0
2356,2356,455.5,251.0
2357,2357,670.0,321.0
2358,2358,1760.0,280.0
2359,2359,2220.0,474.0
2360,2360,417.8,433.0
2361,2361,2190.0,304.0
2362,2362,549.0,336.0
2363,2363,1867.0,370.0
2364,2364,1044.0,351.0
2365,2365,808.0,359.0
2366,2366,329.0,241.0
2367,2367,776.0,393.0
2368,2368,950.0,300.0
2369,2369,953.0,548.0
2370,2370,1204.0,634.0
2371,2371,901.5,1144.0
2372,2372,484.0,543.0
2373,2373,364.0,303.0
2374,2374,926.0,318.0
2375,2375,455.5,251.0
2376,2376,1027.5,260.0
2377,2377,652.5,260.0
2378,2378,1395.0,261.0
2379,2379,1760.0,414.0
2380,2380,2320.0,554.0
2381,2381,726.0,473.0
2382,2382,2397.0,430.0
2383,2383,494.0,261.0
2384,2384,327.0,260.0
2385,2385,235.0,273.0
2386,2386,726.0,473.0
2387,2387,415.0,233.0
2388,2388,2190.0,304.0
2389,2389,1065.0,330.0
2390,2390,1004.0,632.0
2391,2391,1820.0,410.0
2392,2392,430.0,309.0
2393,2393,425.0,310.0
2394,2394,1850.0,355.0
2395,2395,820.0,751.0
2396,2396,430.0,309.0
2397,2397,2380.0,319.0
2398,2398,454.0,523.0
2399,2399,413.0,303.0
2400,2400,878.0,363.0
2401,2401,878.0,369.0
2402,2402,878.0,369.0
2403,2403,2345.0,180.0
2404,2404,1518.0,258.0
2405,2405,939.0,404.5
2406,2406,509.0,331.0
2407,2407,740.5,348.0
2408,2408,417.0,293.0
2409,2409,670.0,478.0
2410,2410,1599.5,417.0
2411,2411,932.0,427.0
2412,2412,232.0,706.0
2413,2413,354.0,283.0
2414,2414,338.0,293.0
2415,2415,414.0,553.0
2416,2416,2000.0,574.0
2417,2417,320.0,158.0
2418,2418,888.0,553.0
2419,2419,518.0,554.0
2420,2420,1139.0,343.0
2421,2421,464.0,70.0
2422,2422,1247.0,60.0
2423,2423,758.0,110.0
2424,2424,118.5,322.0
2425,2425,1164.0,60.0
2426,2426,1044.0,60.0
2427,2427,900.0,100.0
2428,2428,773.0,70.0
2429,2429,142.0,520.0
2430,2430,884.0,70.0
2431,2431,1044.0,655.0
2432,2432,511.0,281.0
2433,2433,262.0,327.0
2434,2434,258.0,245.0
2435,2435,405.0,199.0
2436,2436,740.5,348.0
2437,2437,417.0,293.0
2438,2438,182.0,664.0
2439,2439,398.0,353.0
2440,2440,323.0,361.0
2441,2441,218.5,290.0
2442,2442,500.0,374.0
2443,2443,479.0,161.0
2444,2444,357.5,539.0
2445,2445,417.0,549.0
2446,2446,416.0,303.0
2447,2447,333.0,195.0
2448,2448,632.0,264.0
2449,2449,509.0,331.0
2450,2450,301.8,308.0
2451,2451,235.0,273.0
2452,2452,414.0,261.0
2453,2453,718.0,291.0
2454,2454,718.0,291.0
2455,2455,844.0,291.0
2456,2456,425.0,310.0
2457,2457,1940.0,580.0
2458,2458,2190.0,304.0
2459,2459,312.0,320.0
2460,2460,434.0,534.0
2461,2461,1018.0,463.0
2462,2462,918.0,323.0
2463,2463,932.0,350.0
2464,2464,282.0,310.0
2465,2465,425.5,361.0
2466,2466,659.0,313.0
2467,2467,320.5,311.0
2468,2468,789.0,273.0
2469,2469,777.0,543.0
2470,2470,914.7,563.5
2471,2471,1849.5,549.0
2472,2472,430.0,309.0
2473,2473,421.0,561.0
2474,2474,430.0,309.0
2475,2475,932.0,405.0
2476,2476,435.0,544.0
2477,2477,490.0,354.0
2478,2478,1176.0,320.0
2479,2479,417.0,363.0
2480,2480,1682.0,380.0
2481,2481,409.0,312.0
2482,2482,156.5,505.0
2483,2483,520.0,360.0
2484,2484,1445.0,411.0
2485,2485,1164.0,553.0
2486,2486,393.0,361.0
2487,2487,340.0,324.0
2488,2488,875.0,380.0
2489,2489,791.0,321.0
2490,2490,782.0,311.0
2491,2491,781.9,323.0
2492,2492,2400.0,580.0
2493,2493,430.0,309.0
2494,2494,1884.0,330.0
2495,2495,2352.0,524.0
2496,2496,849.0,523.0
2497,2497,421.0,343.0
2498,2498,408.0,531.0
2499,2499,310.0,293.0
2500,2500,720.0,280.0
2501,2501,169.5,329.0
2502,2502,1580.0,305.0
2503,2503,519.0,323.0
2504,2504,2352.0,524.0
2505,2505,402.0,543.0
2506,2506,1064.0,543.0
2507,2507,389.0,351.0
2508,2508,869.0,348.0
2509,2509,463.5,230.0
2510,2510,659.0,313.0
2511,2511,953.0,548.0
2512,2512,876.0,353.0
2513,2513,970.0,578.0
2514,2514,755.0,403.0
2515,2515,310.0,293.0
2516,2516,347.0,210.0
2517,2517,740.0,328.0
2518,2518,480.0,364.0
2519,2519,975.0,664.0
2520,2520,463.0,330.0
2521,2521,827.5,312.0
2522,2522,416.0,323.0
2523,2523,2357.0,239.0
2524,2524,1220.0,304.0
2525,2525,1403.0,380.0
2526,2526,323.0,361.0
2527,2527,379.0,361.0
2528,2528,379.0,361.0
2529,2529,1760.0,299.0
2530,2530,320.0,158.0
2531,2531,373.0,323.0
2532,2532,925.0,330.0
2533,2533,2300.0,550.0
2534,2534,827.0,563.0
2535,2535,409.5,494.0
2536,2536,2410.0,564.0
2537,2537,415.0,233.0
2538,2538,881.3,573.0
2539,2539,1550.0,331.0
2540,2540,932.0,309.0
2541,2541,1884.0,330.0
2542,2542,878.0,323.0
2543,2543,874.0,60.0
2544,2544,564.0,60.0
2545,2545,110.0,795.0
2546,2546,110.0,330.0
2547,2547,900.0,100.0
2548,2548,777.0,60.0
2549,2549,1181.0,70.0
2550,2550,100.0,494.0
2551,2551,625.0,80.0
2552,2552,764.0,79.0
2553,2553,270.0,300.0
2554,2554,519.0,323.0
2555,2555,828.0,443.0
2556,2556,2000.0,554.0
2557,2557,924.0,541.0
2558,2558,545.0,301.0
2559,2559,674.0,310.0
2560,2560,1355.0,327.0
2561,2561,827.0,563.0
2562,2562,494.0,261.0
2563,2563,159.5,419.0
2564,2564,1445.0,420.0
2565,2565,813.0,320.0
2566,2566,664.0,311.0
2567,2567,2000.0,574.0
2568,2568,405.0,537.0
2569,2569,373.0,323.0
2570,2570,415.0,288.0
2571,2571,636.5,302.0
2572,2572,404.0,553.0
2573,2573,888.0,553.0
2574,2574,878.0,311.0
2575,2575,1093.0,453.0
2576,2576,454.0,511.0
2577,2577,715.0,100.0
2578,2578,950.5,345.5
2579,2579,707.5,227.5
2580,2580,1326.0,373.5
2581,2581,1796.5,424.5
2582,2582,932.5,350.0
2583,2583,844.0,70.0
2584,2584,368.0,279.0
2585,2585,368.0,279.0
2586,2586,942.0,406.0
2587,2587,280.0,279.0
2588,2588,1627.5,229.5
2589,2589,1350.0,300.0
2590,2590,760.0,309.0
2591,2591,1626.0,311.0
2592,2592,782.0,635.0
2593,2593,2320.0,554.0
2594,2594,440.0,574.0
2595,2595,232.0,328.0
2596,2596,463.0,333.0
2597,2597,597.0,950.0
2598,2598,961.5,492.0
2599,2599,1760.0,299.0
2600,2600,1020.0,300.0
2601,2601,1570.0,334.0
2602,2602,983.0,280.0
2603,2603,944.0,548.0
2604,2604,1191.0,323.0
2605,2605,920.0,330.0
2606,2606,310.7,293.0
2607,2607,2000.0,554.0
2608,2608,2100.0,310.0
2609,2609,2355.0,327.0
2610,2610,850.0,280.0
2611,2611,670.0,321.0
2612,2612,1773.0,266.0
2613,2613,727.0,293.0
2614,2614,162.0,576.0
2615,2615,980.0,383.0
2616,2616,441.0,303.0
2617,2617,416.0,303.0
2618,2618,750.0,460.0
2619,2619,457.0,354.0
2620,2620,356.0,328.0
2621,2621,450.0,544.0
2622,2622,643.0,273.0
2623,2623,296.0,273.0
2624,2624,475.0,354.0
2625,2625,740.0,331.0
2626,2626,982.0,367.0
2627,2627,2332.0,320.0
2628,2628,789.0,273.0
2629,2629,182.0,280.0
2630,2630,643.0,273.0
2631,2631,1155.5,733.5
2632,2632,416.0,303.0
2633,2633,413.0,536.0
2634,2634,286.0,387.0
2635,2635,232.0,328.0
2636,2636,420.0,353.0
2637,2637,1965.0,400.0
2638,2638,826.0,353.0
2639,2639,347.0,581.0
2640,2640,2347.0,560.0
2641,2641,750.0,364.0
2642,2642,844.0,333.0
2643,2643,586.0,293.0
2644,2644,413.0,536.0
2645,2645,364.0,303.0
2646,2646,364.0,303.0
2647,2647,595.0,327.0
2648,2648,1027.5,260.0
2649,2649,1071.0,280.0
2650,2650,1395.0,261.0
2651,2651,832.0,553.0
2652,2652,718.0,291.0
2653,2653,700.5,306.0
2654,2654,917.0,314.0
2655,2655,464.0,278.0
2656,2656,340.0,324.0
2657,2657,971.0,543.0
2658,2658,2300.0,304.0
2659,2659,213.5,320.0
2660,2660,463.0,333.0
2661,2661,982.0,367.0
2662,2662,182.0,280.0
2663,2663,776.0,391.0
2664,2664,1534.0,894.0
2665,2665,2090.0,70.0
2666,2666,844.0,70.0
2667,2667,296.0,60.0
2668,2668,2200.0,90.0
2669,2669,892.0,80.0
2670,2670,727.0,60.0
2671,2671,449.0,606.0
2672,2672,970.0,553.0
2673,2673,389.0,351.0
2674,2674,263.0,280.0
2675,2675,929.0,253.0
2676,2676,455.5,251.0
2677,2677,441.0,259.0
2678,2678,414.0,261.0
2679,2679,874.0,551.0
2680,2680,718.0,293.0
2681,2681,445.0,455.0
2682,2682,2400.0,550.0
2683,2683,2190.0,330.0
2684,2684,430.0,309.0
2685,2685,518.0,554.0
2686,2686,1458.0,299.0
2687,2687,850.0,494.0
2688,2688,410.0,280.0
2689,2689,455.5,251.0
2690,2690,917.5,322.0
2691,2691,235.0,273.0
2692,2692,832.0,553.0
2693,2693,1248.0,473.0
2694,2694,415.0,233.0
2695,2695,315.0,60.0
2696,2696,2288.0,70.0
2697,2697,639.0,80.0
2698,2698,820.0,60.0
2699,2699,776.0,70.0
2700,2700,776.0,70.0
2701,2701,773.0,70.0
2702,2702,962.0,60.0
2703,2703,832.0,60.0
2704,2704,375.4,70.0
2705,2705,1600.0,312.0
2706,2706,813.0,320.0
2707,2707,678.0,283.0
2708,2708,2353.0,364.0
2709,2709,734.0,363.0
2710,2710,338.0,293.0
2711,2711,791.0,321.0
2712,2712,925.0,330.0
2713,2713,782.0,323.0
2714,2714,310.7,542.5
2715,2715,315.0,218.0
2716,2716,232.0,515.0
2717,2717,780.0,551.0
2718,2718,258.0,1113.5
2719,2719,932.0,509.0
2720,2720,175.0,525.0
2721,2721,639.0,350.0
2722,2722,2138.0,555.0
2723,2723,1599.5,417.0
2724,2724,499.0,220.0
2725,2725,337.0,491.0
2726,2726,727.0,291.0
2727,2727,407.0,551.0
2728,2728,373.0,350.0
2729,2729,1679.0,318.0
2730,2730,908.5,521.0
2731,2731,1410.0,294.0
2732,2732,417.0,363.0
2733,2733,2224.0,300.0
2734,2734,900.0,230.0
2735,2735,808.0,353.0
2736,2736,2040.0,544.0
2737,2737,284.0,323.0
2738,2738,1445.0,760.0
2739,2739,713.5,409.0
2740,2740,263.0,803.5
2741,2741,1524.0,280.0
2742,2742,700.0,330.0
2743,2743,182.0,370.0
2744,2744,664.0,311.0
2745,2745,2271.5,362.0
2746,2746,323.0,361.0
2747,2747,150.5,507.0
2748,2748,2040.0,544.0
2749,2749,976.0,220.0
2750,2750,1259.0,219.0
2751,2751,750.5,339.0
2752,2752,417.0,311.0
2753,2753,700.0,664.0
2754,2754,401.0,229.0
2755,2755,263.0,280.0
2756,2756,914.0,323.0
2757,2757,1004.0,453.0
2758,2758,1864.0,280.0
2759,2759,430.0,361.0
2760,2760,1335.0,700.0
2761,2761,295.0,265.0
2762,2762,1626.0,311.0
2763,2763,182.0,330.0
2764,2764,815.0,231.0
2765,2765,932.0,360.0
2766,2766,1239.0,249.0
2767,2767,417.8,433.0
2768,2768,373.0,344.0
2769,2769,413.0,300.0
2770,2770,182.0,633.0
2771,2771,549.0,336.0
2772,2772,514.0,431.0
2773,2773,918.5,452.0
2774,2774,878.0,561.0
2775,2775,835.5,277.0
2776,2776,640.0,524.0
2777,2777,732.0,1142.0
2778,2778,2295.0,364.0
2779,2779,444.0,333.0
2780,2780,875.0,555.0
2781,2781,422.0,534.0
2782,2782,766.0,543.0
2783,2783,417.0,311.0
2784,2784,1806.0,282.0
2785,2785,715.0,312.0
2786,2786,664.0,311.0
2787,2787,743.0,280.0
2788,2788,2090.0,364.0
2789,2789,417.0,363.0
2790,2790,640.0,728.0
2791,2791,404.5,310.0
2792,2792,962.0,548.0
2793,2793,282.0,310.0
2794,2794,641.0,259.0
2795,2795,564.0,541.0
2796,2796,586.0,293.0
2797,2797,296.0,273.0
2798,2798,511.0,281.0
2799,2799,448.0,309.0
2800,2800,448.0,309.0
2801,2801,448.0,309.0
2802,2802,849.0,523.0
2803,2803,434.0,534.0
2804,2804,831.0,316.0
2805,2805,2040.0,544.0
2806,2806,2090.0,364.0
2807,2807,982.0,337.0
2808,2808,320.5,311.0
2809,2809,371.0,548.0
2810,2810,932.0,309.0
2811,2811,1004.0,534.0
2812,2812,430.0,309.0
2813,2813,430.0,309.0
2814,2814,2398.0,345.0
2815,2815,944.0,523.0
2816,2816,2400.0,360.0
2817,2817,1486.5,516.5
2818,2818,950.5,345.5
2819,2819,541.5,516.5
