uid,pid_raw,Fleng,Fwidth
1731,data1_1731,1796.5,424.5
1732,data1_1732,1326.0,373.5
1733,data1_1733,2220.0,474.0
1734,data1_1734,425.0,310.0
1735,data1_1735,1909.0,350.0
1736,data1_1736,878.0,561.0
1737,data1_1737,1679.0,318.0
1738,data1_1738,2321.0,544.0
1739,data1_1739,549.0,625.0
1740,data1_1740,2260.0,344.0
1741,data1_1741,970.0,553.0
1742,data1_1742,389.0,343.0
1743,data1_1743,479.0,161.0
1744,data1_1744,260.0,300.0
1745,data1_1745,744.0,180.0
1746,data1_1746,744.0,492.0
1747,data1_1747,1519.0,341.0
1748,data1_1748,284.0,312.0
1749,data1_1749,1530.0,330.0
1750,data1_1750,768.0,250.0
1751,data1_1751,1650.0,554.0
1752,data1_1752,2000.0,580.0
1753,data1_1753,727.0,291.0
1754,data1_1754,727.0,291.0
1755,data1_1755,881.3,573.0
1756,data1_1756,880.1,543.0
1757,data1_1757,373.0,350.0
1758,data1_1758,2201.0,350.0
1759,data1_1759,514.0,431.0
1760,data1_1760,820.0,753.0
1761,data1_1761,439.0,309.0
1762,data1_1762,1004.0,534.0
1763,data1_1763,310.7,313.0
1764,data1_1764,1064.0,309.0
1765,data1_1765,260.0,327.0
1766,data1_1766,1224.0,260.0
1767,data1_1767,827.0,563.0
1768,data1_1768,494.0,281.0
1769,data1_1769,326.0,321.0
1770,data1_1770,441.0,259.0
1771,data1_1771,727.0,291.0
1772,data1_1772,881.3,573.0
1773,data1_1773,373.0,323.0
1774,data1_1774,1884.0,303.0
1775,data1_1775,399.5,290.0
1776,data1_1776,418.0,304.0
1777,data1_1777,1050.0,580.0
1778,data1_1778,384.0,294.0
1779,data1_1779,733.0,541.0
1780,data1_1780,410.0,280.0
1781,data1_1781,494.0,281.0
1782,data1_1782,468.0,259.0
1783,data1_1783,782.0,311.0
1784,data1_1784,791.0,321.0
1785,data1_1785,450.0,1100.0
1786,data1_1786,2000.0,560.0
1787,data1_1787,1139.0,343.0
1788,data1_1788,455.5,251.0
1789,data1_1789,718.0,291.0
1790,data1_1790,880.1,543.0
1791,data1_1791,514.0,431.0
1792,data1_1792,430.0,309.0
1793,data1_1793,425.0,330.0
1794,data1_1794,382.0,321.0
1795,data1_1795,782.0,311.0
1796,data1_1796,1924.0,417.5
1797,data1_1797,804.0,303.0
1798,data1_1798,494.0,261.0
1799,data1_1799,455.5,251.0
1800,data1_1800,670.0,321.0
1801,data1_1801,424.5,413.0
1802,data1_1802,549.0,336.0
1803,data1_1803,514.0,431.0
1804,data1_1804,296.0,273.0
1805,data1_1805,2326.0,550.0
1806,data1_1806,150.5,507.0
1807,data1_1807,337.0,491.0
1808,data1_1808,354.0,283.0
1809,data1_1809,1164.0,553.0
1810,data1_1810,932.0,354.0
1811,data1_1811,519.0,323.0
1812,data1_1812,720.0,554.0
1813,data1_1813,1470.0,324.0
1814,data1_1814,766.0,543.0
1815,data1_1815,413.0,199.0
1816,data1_1816,665.5,349.0
1817,data1_1817,182.0,330.0
1818,data1_1818,164.5,312.0
1819,data1_1819,814.0,531.0
1820,data1_1820,925.0,330.0
1821,data1_1821,405.0,537.0
1822,data1_1822,443.0,541.0
1823,data1_1823,1038.5,302.0
1824,data1_1824,1010.0,553.0
1825,data1_1825,1468.0,310.0
1826,data1_1826,700.0,290.0
1827,data1_1827,325.0,580.0
1828,data1_1828,1139.0,343.0
1829,data1_1829,2220.0,294.0
1830,data1_1830,2397.0,430.0
1831,data1_1831,373.0,344.0
1832,data1_1832,757.0,343.0
1833,data1_1833,820.0,459.0
1834,data1_1834,299.0,70.0
1835,data1_1835,90.0,1180.0
1836,data1_1836,758.0,110.0
1837,data1_1837,726.0,60.0
1838,data1_1838,2054.0,70.0
1839,data1_1839,776.0,60.0
1840,data1_1840,299.0,70.0
1841,data1_1841,509.0,70.0
1842,data1_1842,531.0,60.0
1843,data1_1843,547.0,70.0
1844,data1_1844,544.0,543.0
1845,data1_1845,399.5,309.5
1846,data1_1846,600.0,304.0
1847,data1_1847,213.5,320.0
1848,data1_1848,2267.0,220.0
1849,data1_1849,1324.0,376.0
1850,data1_1850,1995.0,279.0
1851,data1_1851,882.0,369.0
1852,data1_1852,844.0,333.0
1853,data1_1853,444.0,333.0
1854,data1_1854,2000.0,574.0
1855,data1_1855,1499.5,757.5
1856,data1_1856,1925.0,399.0
1857,data1_1857,160.0,432.0
1858,data1_1858,404.0,553.0
1859,data1_1859,1259.0,500.0
1860,data1_1860,444.0,511.0
1861,data1_1861,1014.0,323.0
1862,data1_1862,1773.0,266.0
1863,data1_1863,1720.0,261.0
1864,data1_1864,441.5,542.0
1865,data1_1865,296.0,276.0
1866,data1_1866,182.0,519.0
1867,data1_1867,982.0,337.0
1868,data1_1868,528.0,344.0
1869,data1_1869,827.5,312.0
1870,data1_1870,2040.0,549.0
1871,data1_1871,869.0,299.0
1872,data1_1872,1114.0,330.0
1873,data1_1873,484.0,731.0
1874,data1_1874,320.5,311.0
1875,data1_1875,757.0,343.0
1876,data1_1876,1276.0,310.0
1877,data1_1877,1065.0,330.0
1878,data1_1878,549.0,348.0
1879,data1_1879,1456.5,514.0
1880,data1_1880,421.0,343.0
1881,data1_1881,454.0,386.0
1882,data1_1882,408.0,531.0
1883,data1_1883,2190.0,304.0
1884,data1_1884,1410.0,294.0
1885,data1_1885,1389.0,307.0
1886,data1_1886,474.0,411.0
1887,data1_1887,424.5,404.0
1888,data1_1888,2222.0,350.0
1889,data1_1889,849.0,523.0
1890,data1_1890,486.0,441.0
1891,data1_1891,605.0,310.0
1892,data1_1892,406.0,531.0
1893,data1_1893,1650.0,540.0
1894,data1_1894,404.0,303.0
1895,data1_1895,862.0,279.0
1896,data1_1896,830.0,316.0
1897,data1_1897,1884.0,303.0
1898,data1_1898,519.0,323.0
1899,data1_1899,454.0,511.0
1900,data1_1900,163.5,517.0
1901,data1_1901,497.0,625.0
1902,data1_1902,1260.0,370.0
1903,data1_1903,799.0,363.0
1904,data1_1904,799.0,363.0
1905,data1_1905,1140.0,585.0
1906,data1_1906,932.0,514.0
1907,data1_1907,421.0,343.0
1908,data1_1908,877.5,855.5
1909,data1_1909,421.0,561.0
1910,data1_1910,564.0,543.0
1911,data1_1911,441.0,303.0
1912,data1_1912,441.0,303.0
1913,data1_1913,329.0,259.0
1914,data1_1914,320.5,311.0
1915,data1_1915,776.0,543.0
1916,data1_1916,791.0,321.0
1917,data1_1917,782.0,323.0
1918,data1_1918,720.0,279.0
1919,data1_1919,1457.5,863.0
1920,data1_1920,450.0,332.0
1921,data1_1921,727.0,291.0
1922,data1_1922,2347.0,234.0
1923,data1_1923,879.8,573.0
1924,data1_1924,425.0,310.0
1925,data1_1925,1065.0,330.0
1926,data1_1926,384.0,310.0
1927,data1_1927,450.0,327.0
1928,data1_1928,2220.0,294.0
1929,data1_1929,2197.0,300.0
1930,data1_1930,2200.0,580.0
1931,data1_1931,784.0,500.0
1932,data1_1932,982.0,460.0
1933,data1_1933,878.0,323.0
1934,data1_1934,454.0,523.0
1935,data1_1935,413.0,303.0
1936,data1_1936,896.0,311.0
1937,data1_1937,464.0,278.0
1938,data1_1938,836.5,277.0
1939,data1_1939,2040.0,580.0
1940,data1_1940,420.0,353.0
1941,data1_1941,2090.0,364.0
1942,data1_1942,480.0,364.0
1943,data1_1943,869.0,363.0
1944,data1_1944,918.0,302.0
1945,data1_1945,441.0,303.0
1946,data1_1946,1550.0,70.0
1947,data1_1947,1724.0,120.0
1948,data1_1948,513.0,60.0
1949,data1_1949,383.0,75.0
1950,data1_1950,962.0,60.0
1951,data1_1951,776.0,100.0
1952,data1_1952,110.0,330.0
1953,data1_1953,1266.0,60.0
1954,data1_1954,383.0,70.0
1955,data1_1955,145.5,258.0
1956,data1_1956,868.0,323.0
1957,data1_1957,397.0,311.0
1958,data1_1958,474.0,503.0
1959,data1_1959,600.0,1150.0
1960,data1_1960,284.0,231.0
1961,data1_1961,440.0,580.0
1962,data1_1962,939.5,483.5
1963,data1_1963,1259.0,219.0
1964,data1_1964,484.0,543.0
1965,data1_1965,713.5,418.0
1966,data1_1966,2119.0,184.0
1967,data1_1967,422.5,300.0
1968,data1_1968,844.0,303.0
1969,data1_1969,464.0,278.0
1970,data1_1970,2352.0,530.0
1971,data1_1971,916.0,466.0
1972,data1_1972,2260.0,625.0
1973,data1_1973,436.5,317.5
1974,data1_1974,541.5,516.5
1975,data1_1975,413.5,404.5
1976,data1_1976,777.0,543.0
1977,data1_1977,2350.0,394.0
1978,data1_1978,776.0,391.0
1979,data1_1979,1695.5,362.0
1980,data1_1980,366.0,309.0
1981,data1_1981,232.0,555.0
1982,data1_1982,2257.0,710.0
1983,data1_1983,782.0,635.0
1984,data1_1984,430.0,361.0
1985,data1_1985,1565.0,200.0
1986,data1_1986,425.5,361.0
1987,data1_1987,216.5,380.0
1988,data1_1988,869.0,333.0
1989,data1_1989,1149.0,299.0
1990,data1_1990,479.0,161.0
1991,data1_1991,844.0,333.0
1992,data1_1992,734.0,309.0
1993,data1_1993,387.0,311.0
1994,data1_1994,1864.0,280.0
1995,data1_1995,640.0,653.0
1996,data1_1996,909.5,868.5
1997,data1_1997,2090.0,347.0
1998,data1_1998,359.0,299.0
1999,data1_1999,2350.0,544.0
2000,data1_2000,531.5,1153.5
2001,data1_2001,350.0,334.0
2002,data1_2002,315.0,218.0
2003,data1_2003,1144.0,311.0
2004,data1_2004,474.0,397.0
2005,data1_2005,397.0,311.0
2006,data1_2006,685.0,378.0
2007,data1_2007,329.0,241.0
2008,data1_2008,983.0,868.5
2009,data1_2009,776.0,391.0
2010,data1_2010,479.0,161.0
2011,data1_2011,685.0,378.0
2012,data1_2012,2040.0,544.0
2013,data1_2013,953.0,548.0
2014,data1_2014,2005.0,545.0
2015,data1_2015,1600.0,330.0
2016,data1_2016,640.0,628.0
2017,data1_2017,878.0,351.0
2018,data1_2018,962.0,568.0
2019,data1_2019,945.0,324.0
2020,data1_2020,438.0,212.0
2021,data1_2021,286.0,330.0
2022,data1_2022,232.0,485.0
2023,data1_2023,777.0,636.0
2024,data1_2024,714.0,245.0
2025,data1_2025,2357.0,239.0
2026,data1_2026,182.0,348.0
2027,data1_2027,2382.0,550.0
2028,data1_2028,413.0,303.0
2029,data1_2029,404.0,303.0
2030,data1_2030,435.0,544.0
2031,data1_2031,356.0,331.0
2032,data1_2032,884.0,543.0
2033,data1_2033,883.5,1004.0
2034,data1_2034,2300.0,304.0
2035,data1_2035,764.0,209.0
2036,data1_2036,1324.0,253.0
2037,data1_2037,844.0,303.0
2038,data1_2038,844.0,329.0
2039,data1_2039,683.0,861.5
2040,data1_2040,1760.0,299.0
2041,data1_2041,625.5,329.0
2042,data1_2042,2282.0,320.0
2043,data1_2043,868.0,323.0
2044,data1_2044,900.0,230.0
2045,data1_2045,826.0,353.0
2046,data1_2046,740.0,328.0
2047,data1_2047,416.0,303.0
2048,data1_2048,420.0,353.0
2049,data1_2049,826.0,353.0
2050,data1_2050,826.0,353.0
2051,data1_2051,869.0,348.0
2052,data1_2052,484.0,713.0
2053,data1_2053,685.0,771.0
2054,data1_2054,645.5,298.0
2055,data1_2055,444.0,333.0
2056,data1_2056,586.0,293.0
2057,data1_2057,752.0,329.0
2058,data1_2058,597.0,70.0
2059,data1_2059,365.0,70.0
2060,data1_2060,404.0,70.0
2061,data1_2061,944.0,60.0
2062,data1_2062,315.0,60.0
2063,data1_2063,296.0,60.0
2064,data1_2064,299.0,70.0
2065,data1_2065,509.0,70.0
2066,data1_2066,142.0,520.0
2067,data1_2067,777.0,70.0
2068,data1_2068,475.0,490.0
2069,data1_2069,1239.0,249.0
2070,data1_2070,2353.0,380.0
2071,data1_2071,862.0,261.0
2072,data1_2072,1247.0,313.0
2073,data1_2073,920.0,330.0
2074,data1_2074,310.7,279.5
2075,data1_2075,2000.0,554.0
2076,data1_2076,2000.0,442.0
2077,data1_2077,674.0,305.0
2078,data1_2078,867.0,373.5
2079,data1_2079,1326.0,373.5
2080,data1_2080,436.5,397.5
2081,data1_2081,1900.0,454.0
2082,data1_2082,932.5,345.5
2083,data1_2083,867.0,373.5
2084,data1_2084,541.5,384.5
2085,data1_2085,673.5,178.5
2086,data1_2086,1614.0,70.0
2087,data1_2087,953.0,60.0
2088,data1_2088,459.0,729.0
2089,data1_2089,405.0,199.0
2090,data1_2090,484.0,531.0
2091,data1_2091,375.0,357.0
2092,data1_2092,720.0,291.0
2093,data1_2093,2305.0,323.0
2094,data1_2094,654.0,320.0
2095,data1_2095,449.0,299.0
2096,data1_2096,2134.0,353.0
2097,data1_2097,370.0,560.0
2098,data1_2098,640.0,628.0
2099,data1_2099,484.0,549.0
2100,data1_2100,1490.0,730.0
2101,data1_2101,760.0,360.0
2102,data1_2102,750.5,339.0
2103,data1_2103,354.0,283.0
2104,data1_2104,914.0,323.0
2105,data1_2105,1247.0,311.0
2106,data1_2106,2360.0,536.0
2107,data1_2107,1924.0,291.0
2108,data1_2108,511.0,281.0
2109,data1_2109,1176.0,320.0
2110,data1_2110,2200.0,160.0
2111,data1_2111,1400.5,509.0
2112,data1_2112,664.0,291.0
2113,data1_2113,823.0,353.0
2114,data1_2114,363.0,541.0
2115,data1_2115,363.0,541.0
2116,data1_2116,320.0,158.0
2117,data1_2117,1470.0,324.0
2118,data1_2118,373.0,323.0
2119,data1_2119,1538.0,655.0
2120,data1_2120,511.0,152.0
2121,data1_2121,976.0,220.0
2122,data1_2122,1874.0,537.0
2123,data1_2123,1499.0,350.0
2124,data1_2124,449.0,318.0
2125,data1_2125,731.0,400.5
2126,data1_2126,932.0,354.0
2127,data1_2127,1209.0,301.0
2128,data1_2128,388.0,299.0
2129,data1_2129,384.0,373.0
2130,data1_2130,914.0,324.0
2131,data1_2131,743.0,280.0
2132,data1_2132,1089.0,573.0
2133,data1_2133,2279.0,538.0
2134,data1_2134,828.0,443.0
2135,data1_2135,782.0,329.0
2136,data1_2136,920.0,330.0
2137,data1_2137,1720.0,1071.0
2138,data1_2138,2400.0,574.0
2139,data1_2139,1810.0,550.0
2140,data1_2140,2398.0,320.0
2141,data1_2141,213.5,362.0
2142,data1_2142,1650.0,219.0
2143,data1_2143,484.0,549.0
2144,data1_2144,286.0,310.0
2145,data1_2145,286.0,330.0
2146,data1_2146,296.0,273.0
2147,data1_2147,232.0,485.0
2148,data1_2148,450.0,544.0
2149,data1_2149,480.0,600.0
2150,data1_2150,1020.0,300.0
2151,data1_2151,437.0,311.0
2152,data1_2152,643.0,273.0
2153,data1_2153,1142.0,491.0
2154,data1_2154,350.0,334.0
2155,data1_2155,500.0,1180.0
2156,data1_2156,474.0,330.0
2157,data1_2157,2320.0,288.0
2158,data1_2158,884.0,543.0
2159,data1_2159,780.0,553.0
2160,data1_2160,884.0,543.0
2161,data1_2161,740.5,348.0
2162,data1_2162,2134.0,353.0
2163,data1_2163,320.0,158.0
2164,data1_2164,320.0,158.0
2165,data1_2165,1686.0,294.0
2166,data1_2166,443.0,541.0
2167,data1_2167,1010.0,553.0
2168,data1_2168,905.0,327.0
2169,data1_2169,371.0,60.0
2170,data1_2170,780.0,60.0
2171,data1_2171,299.0,70.0
2172,data1_2172,110.0,330.0
2173,data1_2173,514.0,70.0
2174,data1_2174,464.0,70.0
2175,data1_2175,413.0,303.0
2176,data1_2176,1284.0,329.0
2177,data1_2177,975.0,330.0
2178,data1_2178,416.0,303.0
2179,data1_2179,750.0,344.0
2180,data1_2180,449.5,826.5
2181,data1_2181,1139.0,343.0
2182,data1_2182,1558.0,344.0
2183,data1_2183,1150.0,300.0
2184,data1_2184,326.0,321.0
2185,data1_2185,414.0,261.0
2186,data1_2186,1760.0,280.0
2187,data1_2187,2150.0,554.0
2188,data1_2188,366.0,543.0
2189,data1_2189,486.0,441.0
2190,data1_2190,416.0,70.0
2191,data1_2191,100.0,494.0
2192,data1_2192,814.0,80.0
2193,data1_2193,1004.0,70.0
2194,data1_2194,511.0,60.0
2195,data1_2195,416.0,70.0
2196,data1_2196,1266.0,60.0
2197,data1_2197,1007.0,60.0
2198,data1_2198,564.0,60.0
2199,data1_2199,123.5,528.0
2200,data1_2200,377.0,385.0
2201,data1_2201,364.0,311.0
2202,data1_2202,364.0,311.0
2203,data1_2203,782.0,329.0
2204,data1_2204,325.0,924.0
2205,data1_2205,2169.0,542.0
2206,data1_2206,2148.5,252.0
2207,data1_2207,727.0,293.0
2208,data1_2208,1275.5,844.0
2209,data1_2209,1940.0,580.0
2210,data1_2210,725.0,530.0
2211,data1_2211,900.0,300.0
2212,data1_2212,2220.0,474.0
2213,data1_2213,1071.0,280.0
2214,data1_2214,198.5,265.0
2215,data1_2215,718.0,291.0
2216,data1_2216,727.0,293.0
2217,data1_2217,727.0,291.0
2218,data1_2218,923.0,305.0
2219,data1_2219,551.0,470.0
2220,data1_2220,920.0,330.0
2221,data1_2221,310.7,579.5
2222,data1_2222,674.0,305.0
2223,data1_2223,700.0,318.0
2224,data1_2224,700.0,318.0
2225,data1_2225,900.0,300.0
2226,data1_2226,494.0,261.0
2227,data1_2227,670.0,321.0
2228,data1_2228,570.0,260.0
2229,data1_2229,1389.0,307.0
2230,data1_2230,427.1,543.0
2231,data1_2231,875.0,380.0
2232,data1_2232,300.0,300.0
2233,data1_2233,900.0,354.0
2234,data1_2234,828.4,311.0
2235,data1_2235,395.0,405.0
2236,data1_2236,782.0,311.0
2237,data1_2237,1299.5,782.0
2238,data1_2238,861.5,322.0
2239,data1_2239,310.7,549.5
2240,data1_2240,673.0,305.0
2241,data1_2241,1276.0,310.0
2242,data1_2242,482.0,486.0
2243,data1_2243,874.0,330.0
2244,data1_2244,406.0,531.0
2245,data1_2245,878.0,323.0
2246,data1_2246,519.0,323.0
2247,data1_2247,814.0,531.0
2248,data1_2248,755.0,420.0
2249,data1_2249,528.0,344.0
2250,data1_2250,416.0,323.0
2251,data1_2251,766.0,543.0
2252,data1_2252,932.0,350.0
2253,data1_2253,1169.0,317.0
2254,data1_2254,320.0,703.0
2255,data1_2255,1191.0,323.0
2256,data1_2256,1686.0,294.0
2257,data1_2257,1686.0,294.0
2258,data1_2258,310.7,549.5
2259,data1_2259,310.7,293.0
2260,data1_2260,2100.0,304.0
2261,data1_2261,224.5,308.0
2262,data1_2262,731.0,814.5
2263,data1_2263,379.0,361.0
2264,data1_2264,323.0,361.0
2265,data1_2265,706.0,861.5
2266,data1_2266,363.0,541.0
2267,data1_2267,1191.0,323.0
2268,data1_2268,310.7,795.5
2269,data1_2269,2395.0,315.0
2270,data1_2270,673.0,305.0
2271,data1_2271,725.0,530.0
2272,data1_2272,366.4,342.0
2273,data1_2273,1139.0,343.0
2274,data1_2274,1484.0,543.0
2275,data1_2275,1014.0,323.0
2276,data1_2276,198.5,265.0
2277,data1_2277,414.0,261.0
2278,data1_2278,2220.0,474.0
2279,data1_2279,1389.0,180.0
2280,data1_2280,448.0,305.0
2281,data1_2281,582.0,184.0
2282,data1_2282,159.5,763.5
2283,data1_2283,282.0,320.0
2284,data1_2284,417.0,363.0
2285,data1_2285,484.0,731.0
2286,data1_2286,776.0,391.0
2287,data1_2287,894.0,560.0
2288,data1_2288,450.0,544.0
2289,data1_2289,2100.0,334.0
2290,data1_2290,425.0,321.0
2291,data1_2291,853.0,536.0
2292,data1_2292,830.0,316.0
2293,data1_2293,830.0,316.0
2294,data1_2294,403.0,531.0
2295,data1_2295,664.0,291.0
2296,data1_2296,377.0,279.0
2297,data1_2297,444.0,333.0
2298,data1_2298,416.0,303.0
2299,data1_2299,474.0,330.0
2300,data1_2300,878.0,363.0
2301,data1_2301,887.0,360.0
2302,data1_2302,1258.5,671.0
2303,data1_2303,145.5,640.5
2304,data1_2304,145.5,649.5
2305,data1_2305,1614.0,70.0
2306,data1_2306,944.0,60.0
2307,data1_2307,944.0,70.0
2308,data1_2308,511.0,60.0
2309,data1_2309,1830.0,70.0
2310,data1_2310,884.0,70.0
2311,data1_2311,125.5,640.0
2312,data1_2312,1626.0,110.0
2313,data1_2313,1850.0,355.0
2314,data1_2314,604.0,248.0
2315,data1_2315,980.0,383.0
2316,data1_2316,939.0,200.0
2317,data1_2317,1900.0,324.0
2318,data1_2318,799.0,363.0
2319,data1_2319,869.0,363.0
2320,data1_2320,586.0,293.0
2321,data1_2321,1350.0,300.0
2322,data1_2322,795.0,311.0
2323,data1_2323,1335.0,329.0
2324,data1_2324,878.0,561.0
2325,data1_2325,163.5,517.0
2326,data1_2326,413.0,303.0
2327,data1_2327,435.0,544.0
2328,data1_2328,1796.0,600.0
2329,data1_2329,982.0,887.0
2330,data1_2330,1018.0,463.0
2331,data1_2331,953.0,333.0
2332,data1_2332,218.5,290.0
2333,data1_2333,1420.0,370.0
2334,data1_2334,182.0,348.0
2335,data1_2335,2405.0,554.0
2336,data1_2336,862.0,279.0
2337,data1_2337,1796.0,600.0
2338,data1_2338,1364.0,321.0
2339,data1_2339,310.7,736.5
2340,data1_2340,1064.0,309.0
2341,data1_2341,1484.0,543.0
2342,data1_2342,2230.0,254.0
2343,data1_2343,850.5,301.0
2344,data1_2344,300.0,349.0
2345,data1_2345,434.0,534.0
2346,data1_2346,849.0,523.0
2347,data1_2347,296.0,276.0
2348,data1_2348,449.0,606.0
2349,data1_2349,389.0,351.0
2350,data1_2350,876.0,353.0
2351,data1_2351,975.0,330.0
2352,data1_2352,2054.0,383.0
2353,data1_2353,982.0,327.0
2354,data1_2354,181.5,323.0
2355,data1_2355,929.0,253.0
2356,data1_2356,455.5,251.0
2357,data1_2357,670.0,321.0
2358,data1_2358,1760.0,280.0
2359,data1_2359,2220.0,474.0
2360,data1_2360,417.8,433.0
2361,data1_2361,2190.0,304.0
2362,data1_2362,549.0,336.0
2363,data1_2363,1867.0,370.0
2364,data1_2364,1044.0,351.0
2365,data1_2365,808.0,359.0
2366,data1_2366,329.0,241.0
2367,data1_2367,776.0,393.0
2368,data1_2368,950.0,300.0
2369,data1_2369,953.0,548.0
2370,data1_2370,1204.0,634.0
2371,data1_2371,901.5,1144.0
2372,data1_2372,484.0,543.0
2373,data1_2373,364.0,303.0
2374,data1_2374,926.0,318.0
2375,data1_2375,455.5,251.0
2376,data1_2376,1027.5,260.0
2377,data1_2377,652.5,260.0
2378,data1_2378,1395.0,261.0
2379,data1_2379,1760.0,414.0
2380,data1_2380,2320.0,554.0
2381,data1_2381,726.0,473.0
2382,data1_2382,2397.0,430.0
2383,data1_2383,494.0,261.0
2384,data1_2384,327.0,260.0
2385,data1_2385,235.0,273.0
2386,data1_2386,726.0,473.0
2387,data1_2387,415.0,233.0
2388,data1_2388,2190.0,304.0
2389,data1_2389,1065.0,330.0
2390,data1_2390,1004.0,632.0
2391,data1_2391,1820.0,410.0
2392,data1_2392,430.0,309.0
2393,data1_2393,425.0,310.0
2394,data1_2394,1850.0,355.0
2395,data1_2395,820.0,751.0
2396,data1_2396,430.0,309.0
2397,data1_2397,2380.0,319.0
2398,data1_2398,454.0,523.0
2399,data1_2399,413.0,303.0
2400,data1_2400,878.0,363.0
2401,data1_2401,878.0,369.0
2402,data1_2402,878.0,369.0
2403,data1_2403,2345.0,180.0
2404,data1_2404,1518.0,258.0
2405,data1_2405,939.0,404.5
2406,data1_2406,509.0,331.0
2407,data1_2407,740.5,348.0
2408,data1_2408,417.0,293.0
2409,data1_2409,670.0,478.0
2410,data1_2410,1599.5,417.0
2411,data1_2411,932.0,427.0
2412,data1_2412,232.0,706.0
2413,data1_2413,354.0,283.0
2414,data1_2414,338.0,293.0
2415,data1_2415,414.0,553.0
2416,data1_2416,2000.0,574.0
2417,data1_2417,320.0,158.0
2418,data1_2418,888.0,553.0
2419,data1_2419,518.0,554.0
2420,data1_2420,1139.0,343.0
2421,data1_2421,464.0,70.0
2422,data1_2422,1247.0,60.0
2423,data1_2423,758.0,110.0
2424,data1_2424,118.5,322.0
2425,data1_2425,1164.0,60.0
2426,data1_2426,1044.0,60.0
2427,data1_2427,900.0,100.0
2428,data1_2428,773.0,70.0
2429,data1_2429,142.0,520.0
2430,data1_2430,884.0,70.0
2431,data1_2431,1044.0,655.0
2432,data1_2432,511.0,281.0
2433,data1_2433,262.0,327.0
2434,data1_2434,258.0,245.0
2435,data1_2435,405.0,199.0
2436,data1_2436,740.5,348.0
2437,data1_2437,417.0,293.0
2438,data1_2438,182.0,664.0
2439,data1_2439,398.0,353.0
2440,data1_2440,323.0,361.0
2441,data1_2441,218.5,290.0
2442,data1_2442,500.0,374.0
2443,data1_2443,479.0,161.0
2444,data1_2444,357.5,539.0
2445,data1_2445,417.0,549.0
2446,data1_2446,416.0,303.0
2447,data1_2447,333.0,195.0
2448,data1_2448,632.0,264.0
2449,data1_2449,509.0,331.0
2450,data1_2450,301.8,308.0
2451,data1_2451,235.0,273.0
2452,data1_2452,414.0,261.0
2453,data1_2453,718.0,291.0
2454,data1_2454,718.0,291.0
2455,data1_2455,844.0,291.0
2456,data1_2456,425.0,310.0
2457,data1_2457,1940.0,580.0
2458,data1_2458,2190.0,304.0
2459,data1_2459,312.0,320.0
2460,data1_2460,434.0,534.0
2461,data1_2461,1018.0,463.0
2462,data1_2462,918.0,323.0
2463,data1_2463,932.0,350.0
2464,data1_2464,282.0,310.0
2465,data1_2465,425.5,361.0
2466,data1_2466,659.0,313.0
2467,data1_2467,320.5,311.0
2468,data1_2468,789.0,273.0
2469,data1_2469,777.0,543.0
2470,data1_2470,914.7,563.5
2471,data1_2471,1849.5,549.0
2472,data1_2472,430.0,309.0
2473,data1_2473,421.0,561.0
2474,data1_2474,430.0,309.0
2475,data1_2475,932.0,405.0
2476,data1_2476,435.0,544.0
2477,data1_2477,490.0,354.0
2478,data1_2478,1176.0,320.0
2479,data1_2479,417.0,363.0
2480,data1_2480,1682.0,380.0
2481,data1_2481,409.0,312.0
2482,data1_2482,156.5,505.0
2483,data1_2483,520.0,360.0
2484,data1_2484,1445.0,411.0
2485,data1_2485,1164.0,553.0
2486,data1_2486,393.0,361.0
2487,data1_2487,340.0,324.0
2488,data1_2488,875.0,380.0
2489,data1_2489,791.0,321.0
2490,data1_2490,782.0,311.0
2491,data1_2491,781.9,323.0
2492,data1_2492,2400.0,580.0
2493,data1_2493,430.0,309.0
2494,data1_2494,1884.0,330.0
2495,data1_2495,2352.0,524.0
2496,data1_2496,849.0,523.0
2497,data1_2497,421.0,343.0
2498,data1_2498,408.0,531.0
2499,data1_2499,310.0,293.0
2500,data1_2500,720.0,280.0
2501,data1_2501,169.5,329.0
2502,data1_2502,1580.0,305.0
2503,data1_2503,519.0,323.0
2504,data1_2504,2352.0,524.0
2505,data1_2505,402.0,543.0
2506,data1_2506,1064.0,543.0
2507,data1_2507,389.0,351.0
2508,data1_2508,869.0,348.0
2509,data1_2509,463.5,230.0
2510,data1_2510,659.0,313.0
2511,data1_2511,953.0,548.0
2512,data1_2512,876.0,353.0
2513,data1_2513,970.0,578.0
2514,data1_2514,755.0,403.0
2515,data1_2515,310.0,293.0
2516,data1_2516,347.0,210.0
2517,data1_2517,740.0,328.0
2518,data1_2518,480.0,364.0
2519,data1_2519,975.0,664.0
2520,data1_2520,463.0,330.0
2521,data1_2521,827.5,312.0
2522,data1_2522,416.0,323.0
2523,data1_2523,2357.0,239.0
2524,data1_2524,1220.0,304.0
2525,data1_2525,1403.0,380.0
2526,data1_2526,323.0,361.0
2527,data1_2527,379.0,361.0
2528,data1_2528,379.0,361.0
2529,data1_2529,1760.0,299.0
2530,data1_2530,320.0,158.0
2531,data1_2531,373.0,323.0
2532,data1_2532,925.0,330.0
2533,data1_2533,2300.0,550.0
2534,data1_2534,827.0,563.0
2535,data1_2535,409.5,494.0
2536,data1_2536,2410.0,564.0
2537,data1_2537,415.0,233.0
2538,data1_2538,881.3,573.0
2539,data1_2539,1550.0,331.0
